Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
2.4000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.920648331479549,0.8240907912164345,0.2996133468944321,0.23329434226351956,1.493078487904809,0.0
2.4000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.17824039043828213,0.1157295605290356,0.13527929109584672,0.07571899942464884,0.0,0.10328639935355889
2.4000000000000004,Round Robin 2x Device,0.36173774584921786,0.2825180360866067,0.29960446136912877,0.2331347674004747,0.0,0.0
2.4000000000000004,Round Robin 2x Cloud,0.13967296333985824,0.07908650443990717,0.13559944343378663,0.07590527422623014,0.0,0.0
2.4000000000000004,Round Robin (Device/Cloud),0.25067804519105336,0.23569262690979198,0.2173742982594924,0.19166632333422678,0.07518107823818679,0.004887275990500239
2.4000000000000004,Stateless Threshold,0.1354715849103363,0.10467003319921467,0.11555637231162624,0.08192194766682695,0.0024514627890925723,0.04542838388911989
2.4000000000000004,HERO,0.13083218589999784,0.09709053465023346,0.11796833673617133,0.08483401552670573,0.0019245198062273871,0.029002547760982995
2.5000000000000004,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1.0321661127955313,0.9333130734882336,0.30015814961528897,0.23387822309781992,1.8331927728842494,0.0
2.5000000000000004,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.18101574514547944,0.11832250471270808,0.1353027886431938,0.07571813889178727,0.0,0.11448162000585908
2.5000000000000004,Round Robin 2x Device,0.368225711253992,0.28845126822381084,0.3000960422988374,0.23408751469435368,0.0,0.0
2.5000000000000004,Round Robin 2x Cloud,0.14003384367238592,0.07937350960984069,0.13561959472915783,0.07591929999398865,0.0,0.0
2.5000000000000004,Round Robin (Device/Cloud),0.2539811508190106,0.24019744410785177,0.2178648648668751,0.19250484094549655,0.0849236623552311,0.005524260870089381
2.5000000000000004,Stateless Threshold,0.13662996801811733,0.10630891709034013,0.11553042258547065,0.08186465591489521,0.002578167915369313,0.05026264956691899
2.5000000000000004,HERO,0.13166119222304662,0.09775041441441489,0.11813882744396297,0.08502208352679853,0.0021733990620389954,0.03169145506856979
2.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1.1668871483690078,1.066427738391694,0.299827683931322,0.23349429092852655,2.258266823253287,0.0
2.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.1837986240120003,0.12104969429366746,0.1352852275380023,0.07572412699006197,0.0,0.12635472660033467
2.6,Round Robin 2x Device,0.3735382848571795,0.29323285217283496,0.29978897927988696,0.23351916647100882,0.0,0.0
2.6,Round Robin 2x Cloud,0.14036484277450284,0.07963551749910523,0.13561271590277854,0.07590883735993992,0.0,0.0
2.6,Round Robin (Device/Cloud),0.2564857044997589,0.24413661079241816,0.21730268015074494,0.1917287506036427,0.09585308882737732,0.006200258715047829
2.6,Stateless Threshold,0.1374268917385468,0.10642425515664808,0.11594060388638228,0.0820309892378812,0.003634509507270941,0.052327225756839714
2.6,HERO,0.1325262420387577,0.0986367697609139,0.11834544979946604,0.08528218593105572,0.002549938007955838,0.03438440710380663
2.7,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1.3282033563871214,1.2156048997474977,0.2998267517161897,0.2332456280606241,2.7814299335630275,0.0
2.7,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.18676609702204192,0.1239136699392138,0.13528468388567397,0.07575564573097776,0.0,0.139242142059009
2.7,Round Robin 2x Device,0.3793008253134237,0.2979607690719527,0.2997724579775267,0.23332036026244143,0.0,0.0
2.7,Round Robin 2x Cloud,0.14071083490487118,0.07991612205223433,0.13561131452202657,0.07590338643954582,0.0,0.0
